symbol,title,ambiguous_ticker,ambiguous_title
bee,strategic,True,True
tf,transfirst,False,False
xhb,spdr,False,False
ovti,omnivision,False,True
athr,atheros,False,False
tkc,turkcell,False,False
hl,hecla,False,False
watg,wonder,False,True
rjet,republic,False,True
acas,american,False,True
cedc,central,False,True
ffnw,first,False,True
cmfo,china,False,True
dct,dct,False,False
alk,alaska,True,True
ha,hawaiian,True,True
stv,china,False,True
mips,mips,False,False
jrcc,james,False,True
dgp,powershares,False,False
gci,gannett,False,False
pbw,powershares,False,False
bke,buckle,False,True
mho,m/i,True,False
faa,guggenheim,False,False
dac,danaos,False,False
cien,ciena,False,False
ten,tenneco,True,False
gmo,general,False,True
rexx,rex,False,True
nrp,natural,False,True
dyn,dynegy,False,False
rt,ruby,False,True
gis,general,False,True
pdc,pioneer,False,True
clwt,euro,False,False
lojn,lojack,False,False
auy,yamana,False,False
phm,"pultegroup,",False,False
ead,wells,False,False
yzc,yanzhou,False,False
scon,superconductor,False,True
efoi,energy,False,True
mtw,manitowoc,False,False
pds,precision,False,True
nbr,nabors,False,False
bits,bitstream,False,False
aai,airtran,False,False
codi,compass,False,True
bmc,bmc,False,False
afl,aflac,False,False
pzza,papa,False,True
awc,alumina,False,True
epb,el,False,True
kb,kb,False,False
form,formfactor,True,False
fnf,fidelity,False,True
icfi,icf,False,False
igt,international,False,True
clmt,calumet,False,True
aap,advance,False,True
orly,o'reilly,False,False
cof,capital,False,True
gmr,general,False,True
dnn,denison,False,False
pwer,power-one,False,False
aen,adeona,False,True
vg,vonage,False,False
ewo,ishares,False,False
tan,guggenheim,True,False
gur,spdr,True,False
csr,china,False,True
geoy,"geoeye,",False,False
thld,threshold,False,True
aet,aetna,False,False
aiz,assurant,False,True
celg,celgene,False,False
nyx,nyse,False,False
bz,boise,False,False
psun,pacific,False,True
xrx,xerox,False,False
igoi,"igo,",False,False
jmba,"jamba,",False,False
prx,par,False,True
coin,converted,True,True
dwa,dreamworks,False,False
disca,discovery,False,True
mmm,3m,False,False
rovi,rovi,False,False
alth,allos,False,False
deer,deer,True,True
immu,immunomedics,False,False
pvtb,privatebancorp,False,False
byd,boyd,False,True
awh,allied,False,True
prtk,paratek,False,False
fly,fly,True,True
itri,"itron,",False,False
gti,graftech,False,False
regn,regeneron,False,False
cpst,capstone,False,True
edmc,education,False,True
ano,anooraq,False,False
sbs,companhia,False,False
wpm,wheaton,False,False
hyg,ishares,False,False
wlp,wellpoint,False,False
cstr,capstart,False,False
mchp,microchip,False,False
txt,textron,False,False
cris,curis,True,False
peet,peet's,False,False
brnc,bronco,False,True
abkfq,ambac,False,False
acg,alliancebernstein,False,False
audnzd,australian,False,True
gbpcad,british,False,True
nak,northern,True,True
abb,abb,True,True
siegy,siemens,False,False
pwr,quanta,False,True
powr,powersecure,False,False
ese,esco,False,False
dgii,digi,False,False
comv,"comverge,",False,False
gdxj,vaneck,False,False
ses,synthesis,False,True
spwr,sunpower,False,False
usdnok,us,False,True
pip,"pharmathene,",True,False
gbpnzd,british,False,True
ngx,nuveen,False,False
swm,schweitzer-mauduit,False,False
o,realty,True,True
jnpr,juniper,False,True
pgx,powershares,False,False
ypf,ypf,False,False
jec,jacobs,False,False
shoo,steven,True,True
aea,advance,False,True
bgpiq,borders,False,False
lphi,life,False,True
has,hasbro,False,False
ainv,apollo,False,True
pvr,penn,False,False
hsy,hershey,False,False
prgo,perrigo,False,False
nice,nice,True,True
ko,the,True,True
sf,stifel,False,False
fast,fastenal,True,False
sh,proshares,True,False
all,the,True,True
lfl,lan,False,True
tam,tam,True,True
elos,syneron,False,False
6j_f,jpy/usd,False,False
6e_f,eur/usd,False,False
cass,cass,True,True
gsl,global,False,True
pcar,paccar,False,False
patk,patrick,False,True
aeo,american,False,True
wpcs,wpcs,False,False
noec,new,False,True
jnj,johnson,False,False
neu,newmarket,False,True
praa,portfolio,False,True
rti,rti,False,False
tm,toyota,False,False
jci,johnson,False,False
rev,"revlon,",True,False
jazz,jazz,True,True
mei,methode,False,False
twm,proshares,False,False
ghl,greenhill,False,False
shy,ishares,True,False
winn,winn-dixie,False,False
dtegy,deutsche,False,False
oesx,orion,False,True
pep,"pepsico,",True,False
bwld,buffalo,False,True
wres,warren,False,True
hutc,hughes,False,True
bwa,borgwarner,False,False
wrc,warnaco,False,False
fif,financial,False,True
sgms,scientific,False,True
hibb,hibbett,False,False
cbeh,china,False,True
keg,key,True,True
bmrn,biomarin,False,False
ep,el,False,True
cpl,cpfl,False,False
nat,nordic,True,True
nea,nuveen,True,False
mtz,"mastec,",False,False
deo,diageo,False,False
sre,sempra,False,False
wba,walgreens,False,False
armh,arm,False,True
ggp,general,False,True
lea,lear,True,True
ady,feihe,True,False
genz,genzyme,False,False
ta,travelcenters,True,False
ts,tenaris,False,False
tecd,tech,False,True
snv,synovus,False,False
tbsi,tbs,False,False
bgz,direxion,False,False
dman,"demandtec,",False,False
ciic,china,False,True
acf,americredit,False,False
snbr,sleep,False,True
nlst,netlist,False,False
grm,graham,False,True
cqp,cheniere,False,False
len,lennar,True,False
ete,energy,False,True
nmm,navios,False,False
gra,w.r.,True,False
usg,usg,False,False
cr,crane,False,True
oxy,occidental,True,True
aoi,alliance,False,True
mspd,mindspeed,False,False
brks,brooks,False,False
bdc,"belden,",False,False
tktm,ticketmaster,False,False
pir,pier,True,True
elx,emulex,False,False
key,keycorp,True,False
ngas,ngas,False,False
lqd,ishares,False,False
erx,direxion,False,False
asps,altisource,False,False
nyc,ishares,False,False
e,eni,True,False
cpt,camden,False,False
gex,market,False,True
bbva,banco,False,True
amp,ameriprise,False,False
bbt,bb,False,False
pol,polyone,True,False
duk,duke,False,True
obe,obsidian,True,True
urs,urs,True,True
val,the,True,True
clm,cornerstone,False,True
ure,proshares,True,False
fxa,currencyshares,False,False
vgz,vista,False,True
eclp,eclipsys,False,False
mdrx,allscripts,False,False
qsii,quality,False,True
apt,alpha,True,True
hray,hurray!,False,False
lmt,lockheed,False,False
eric,lm,True,False
cyb,wisdomtree,False,False
fitb,fifth,False,True
cub,cubic,True,True
sgy,stone,False,True
knx,knight,False,True
pq,petroquest,False,False
itc,itc,False,False
syk,stryker,False,False
unt,unit,False,True
rcon,recon,False,True
twtc,tw,False,False
xli,industrial,False,True
nivs,nivs,False,False
acel,tamir,False,False
alse,alseres,False,False
ansvq,"anesiva,",False,False
bhrt,"bioheart,",False,False
bnvi,"bionovo,",False,False
gaz,ipath,True,False
fan,first,True,True
mhs,medcohealth,False,False
svu,supervalu,False,False
hnbc,harleysville,False,False
itwo,i2,False,False
mlnk,moduslink,False,False
fxe,currencyshares,False,False
dzz,powershares,False,False
kwr,quaker,False,True
swir,sierra,False,True
irbt,irobot,False,False
saic,science,True,True
blc,belo,False,False
drh,diamondrock,False,False
mgic,magic,False,True
cmc,commercial,False,True
umc,united,False,True
leco,lincoln,False,True
stld,steel,False,True
wor,worthington,False,False
mmc,marsh,False,True
ksu,kansas,False,False
tsn,tyson,False,False
ctl,"centurylink,",False,False
nabi,nabi,False,False
mcgc,mcg,False,False
clr,continental,False,True
me,mariner,True,True
allt,allot,False,True
roc,rockwood,True,True
stz,constellation,False,True
bloaq,blockbuster,False,True
ayi,acuity,False,True
rbn,robbins,False,False
unf,unifirst,False,False
cytr,cytrx,False,False
azz,azz,False,False
skt,tanger,False,True
pgn,paragon,False,True
isil,intersil,False,False
wmar,west,False,True
cyrn,cyren,False,False
sorl,sorl,False,False
6b_f,gbp/usd,False,False
zc_f,corn,False,True
chrd,chordiant,False,False
cog,cabot,True,True
cvd,covance,False,False
nbl,noble,False,True
pra,proassurance,False,False
pre,partnerre,False,False
prxl,parexel,False,False
ipcr,ipc,False,False
cogt,cogint,False,False
bgy,blackrock,False,False
boe,blackrock,False,False
exg,eaton,False,False
fax,aberdeen,False,True
siga,siga,False,False
gte,gran,False,False
sp_f,s&p,False,False
mpgoff,mpg,False,False
wsm,williams-sonoma,False,False
cpla,capella,False,True
mnst,monster,False,True
pho,powershares,True,False
infy,infosys,False,False
gnbt,generex,False,False
eqix,"equinix,",False,False
rht,red,False,True
arba,ariba,True,False
mfw,m&f,False,False
hal,halliburton,True,False
cmed,china,False,True
slb,schlumberger,False,False
xing,qiao,False,False
mir,mirant,True,False
io,ion,True,True
tel,te,False,True
pnx,phoenix,False,True
pnra,panera,False,False
cmd,proshares,False,False
nct,newcastle,False,True
tlab,tellabs,False,False
ssri,silver,False,True
vmi,valmont,False,False
mpwr,monolithic,False,True
smsi,smith,False,True
eroc,eagle,False,True
plt,"plantronics,",False,False
ceco,career,False,True
hmy,harmony,False,True
usau,u.s.,False,False
nrf,northstar,False,False
mdc,mdc,False,False
tup,tupperware,True,False
ned,noah,True,True
imn,imation,False,False
afop,alliance,False,True
dug,proshares,True,False
fact,facet,True,True
ct,capital,False,True
kbr,"kbr,",False,False
cit,cit,True,True
achn,achillion,False,False
soap,soapstone,True,True
rfmd,rf,False,False
aep,american,False,True
kgc,kinross,False,False
vit,vanceinfo,False,False
gigm,gigamedia,False,False
cisg,cninsure,False,False
uta,universal,True,True
mvis,microvision,False,False
ois,oil,False,True
trv,the,False,True
pnc,pnc,False,False
gsit,gsi,False,False
brkr,bruker,False,False
wf,woori,False,False
tgb,taseko,False,False
thor,thoratec,False,False
expo10,the,False,True
qtww,quantum,False,True
ben,franklin,True,True
insp,infospace,False,False
sah,sonic,True,True
ras,rait,True,False
mtb,m&t,False,False
dsw,dsw,False,False
ram,ram,True,True
bhp,bhp,False,False
rodm,rodman,False,True
af,astoria,False,False
lyv,live,False,True
wprt,westport,False,False
gldd,great,False,True
pfcb,p.f.,False,False
stra,strayer,True,True
dva,"davita,",False,False
frpt,freshpet,False,False
hckt,the,False,True
gbglf,great,False,True
wel,boots,False,True
cab,cabela's,True,False
bll,ball,False,True
dyax,dyax,False,False
uym,proshares,False,False
cxw,corrections,False,False
edd,morgan,False,True
zran,zoran,False,False
kog,kodiak,False,False
bbox,black,False,True
ccc,calgon,False,False
vt,vanguard,False,True
pc,panasonic,False,False
bios,bioscrip,True,False
mrx,medicis,False,False
aem,agnico,False,False
egy,vaalco,False,False
glt,ph,False,False
cam,cameron,True,False
ltbr,lightbridge,False,False
dg,dollar,False,True
dltr,dollar,False,True
ndn,99,False,False
chio,china,False,True
trx,tanzanian,False,False
cha,china,True,True
hnp,huaneng,False,False
acc,american,False,True
rom,proshares,False,False
coms,3com,False,False
lgf.a,lions,False,False
entg,"entegris,",False,False
avav,"aerovironment,",False,False
lng,cheniere,False,False
hrs,harris,False,True
osk,oshkosh,False,False
dwri,design,False,True
uga,united,False,True
enco,encorium,False,False
nhs,neuberger,False,False
tal,tal,True,True
voxx,audiovox,False,False
cbey,"cbeyond,",False,False
gdi,gardner,False,False
smsc,standard,False,True
nko,nuveen,False,False
an,autonation,True,False
dnr,denbury,False,False
smod,smart,False,True
usu,usec,False,False
spil,siliconware,False,False
rost,ross,False,True
cov,covidien,False,False
kelya,kelly,False,True
bax,baxter,False,True
xoma,xoma,False,False
hott,hot,False,True
aray,accuray,False,False
dbo,powershares,False,False
hp,helmerich,False,False
spir,spire,False,True
mtor,"meritor,",False,False
kona,kona,True,True
gdl,gdl,False,False
urbn,urban,False,True
zbh,zimmer,False,False
ics,invesco,False,False
do,diamond,True,True
atny,api,False,False
cdcs,cdc,False,False
bont,bon-ton,False,False
fms,fresenius,False,False
ev,eaton,False,False
clh,clean,False,True
chfjpy,swiss,False,True
ssi,stage,True,True
mas,masco,True,False
g,genpact,True,False
epd,enterprise,False,True
crs,carpenter,False,True
tpr,tapestry,False,True
gcc,greenhaven,False,False
wh,wsp,False,False
intu,intuit,False,True
knxa,kenexa,False,False
sfsf,"successfactors,",False,False
tleo,taleo,False,False
ptr,petrochina,False,False
jakk,jakks,False,False
rai,reynolds,False,False
dakt,daktronics,False,False
powl,powell,False,False
gbx,greenbrier,False,True
prpx,portec,False,False
fred,fred's,True,False
psmt,pricesmart,False,False
alti,altair,False,True
apfc,american,False,True
penx,penford,False,False
sial,sigma-aldrich,True,False
pll,pall,False,True
tyc,tyco,False,False
plxs,plexus,False,True
pki,perkinelmer,False,False
idt,idt,False,False
plce,the,False,True
ait,applied,True,True
cmp,compass,False,True
it,gartner,True,False
abax,abaxis,False,False
pdco,patterson,False,False
xlv,health,False,True
shw,the,False,True
onb,old,False,True
hov,hovnanian,False,False
pm,philip,False,True
pgr,progressive,False,True
cymi,cymer,False,False
asml,asml,False,False
aimc,altra,False,False
lux,luxottica,True,False
sgu,star,False,True
titn,titan,False,True
fosl,"fossil,",False,False
lvb,steinway,False,False
mov,movado,False,False
cogo,cogo,False,False
vgr,vector,False,True
cys,cypress,False,True
bj,bj's,False,False
pard,poniard,True,True
cir,circor,False,False
vmc,vulcan,False,True
acpw,active,False,True
optt,ocean,False,True
so,southern,True,True
cald,callidus,False,False
ctdc,china,False,True
issc,innovative,False,True
mpaa,motorcar,False,True
strt,strattec,False,False
wmco,williams,False,False
lake,lakeland,True,True
span,span-america,True,False
medw,mediware,False,False
mgt,mgt,False,False
strm,streamline,False,True
etn,eaton,False,False
tjx,the,False,True
on,on,True,True
dds,dillard's,False,False
sap,sap,True,True
ipcm,ipc,False,False
smg,the,False,True
tnh,terra,False,False
ppdi,pharmaceutical,False,True
life,atyr,True,False
abc,amerisourcebergen,False,False
cah,cardinal,False,True
ocr,omnicare,False,False
citp,comsys,False,False
shlm,a.,False,False
swim,thinkorswim,True,False
cfn,carefusion,False,False
dpl,dpl,False,False
bvn,compania,False,False
slm,slm,False,False
ttek,tetra,False,True
exc,exelon,False,False
awk,american,False,True
vicl,vical,False,False
sdxc,switch,False,True
cato,cato,False,False
cnq,canadian,False,True
ica,empresas,False,False
snp,china,False,True
tnb,thomas,False,True
tlm,talisman,False,True
ottr,otter,False,True
nlc,nalco,False,False
cali,china,False,True
spu,skypeople,False,False
zep,"zep,",True,False
ryl,ryland,False,False
chs,chico's,False,False
zigo,zygo,False,False
rji,elements,False,False
mntg,mtr,False,False
agii,argo,False,True
bkrs,bakers,False,False
edu,new,False,True
msm,msc,False,False
rtn,raytheon,False,False
mwa,mueller,True,False
sfn,sfn,False,False
rog,rogers,True,False
trmd,torm,False,False
locm,local.com,False,False
tur,ishares,True,False
rmd,resmed,False,False
enp,encore,False,True
pby,pep,False,True
sutr,sutor,False,True
sncr,synchronoss,False,False
anad,"anadigics,",False,False
gpi,group,False,True
gu,gushan,False,False
sunh,sun,False,True
seic,sei,False,False
rs,reliance,False,True
ostk,overstock.com,False,False
sef,proshares,False,False
bms,bemis,False,False
cdns,cadence,False,True
staa,staar,False,False
rkt,rock-tenn,False,False
cp,canadian,False,True
ago,assured,True,True
good,gladstone,True,True
six,six,True,True
wat,waters,True,False
hmc,honda,False,True
susq,susquehanna,False,True
petm,petco,False,False
affx,affymetrix,False,False
cdr,cedar,False,True
jack,jack,True,True
zixi,zix,False,False
hqsm,hq,False,False
nuva,"nuvasive,",False,False
ll,lumber,False,True
pcbc,pacific,False,True
mkc,mccormick,False,False
rsls,reshape,False,True
joe,the,True,True
alxa,alexza,False,False
kci,kinetic,False,True
amln,amylin,False,True
vsr,versar,False,False
adtn,adtran,False,False
ymi,ym,False,True
twi,titan,True,True
koss,koss,False,False
cetv,central,False,True
eds,exceed,False,True
zhne,zhone,False,False
jns,janus,False,True
spls,"staples,",False,False
aiv,apartment,False,True
atri,atrion,False,False
dusa,dusa,False,False
unm,unum,False,False
ti,telecom,True,False
netc,net,False,True
cric,china,True,True
alu,alcatel-lucent,False,False
spf,standard,False,True
pbct,people's,False,False
gluu,glu,False,False
swk,stanley,False,True
cvbf,cvb,False,False
aav,advantage,False,True
hev,"ener1,",False,False
chtp,chelsea,False,False
cyccp,cyclacel,False,False
alpn,alpine,False,True
alj,alon,False,False
dx,dynex,False,False
cbrl,cracker,False,True
crl,charles,False,True
el,estee,True,False
abt,abbott,False,False
kce,spdr,False,False
spxu,proshares,False,False
whr,whirlpool,False,True
ihs,ihs,False,False
plm,polymet,False,False
de,deere,True,False
pag,penske,False,False
gilt,gilat,True,False
bbnd,bigband,False,False
bbx,bankatlantic,False,False
ajg,arthur,False,True
cbl,cbl,False,False
mar,marriott,True,False
mfb,maidenform,False,False
bwc,the,False,True
agn,allergan,False,False
lnn,lindsay,False,True
azk,aurizon,False,False
xra,exeter,False,False
